month,Pop,PfPR U5,year,Run_Number,Habitat_Multiplier,admin_name
8,891.1,0.1403882841432,2011,3,0.39810717055349715,AA
9,889.7666666667,0.1791855542652,2011,3,0.39810717055349715,AA
10,888.1,0.2577787786661,2011,3,0.39810717055349715,AA
11,889.2333333333,0.2234134272969,2011,3,0.39810717055349715,AA
12,894.7666666667,0.1681257683567,2011,3,0.39810717055349715,AA
1,890.3,0.1131079411434,2012,3,0.39810717055349715,AA
2,893.4333333333,0.0901764727829,2012,3,0.39810717055349715,AA
3,893.5333333333,0.0811012459897,2012,3,0.39810717055349715,AA
4,892.7,0.0702737015048,2012,3,0.39810717055349715,AA
5,895.5333333333,0.05851261817911,2012,3,0.39810717055349715,AA
6,895.3666666667,0.06485238822084,2012,3,0.39810717055349715,AA
7,895.6333333333,0.1055863634672,2012,3,0.39810717055349715,AA
8,902.6666666667,0.1355612998523,2012,3,0.39810717055349715,AA
9,908.6,0.1950253136694,2012,3,0.39810717055349715,AA
10,913.6666666667,0.2442904049617,2012,3,0.39810717055349715,AA
11,909.1,0.219557804422,2012,3,0.39810717055349715,AA
12,911.4,0.1731402238315,2012,3,0.39810717055349715,AA
1,907.6333333333,0.1090014322964,2013,3,0.39810717055349715,AA
2,913.7,0.08233920688775,2013,3,0.39810717055349715,AA
3,917.9333333333,0.07070230227322,2013,3,0.39810717055349715,AA
4,920.6,0.06017814468825,2013,3,0.39810717055349715,AA
5,909.6,0.0537598944591,2013,3,0.39810717055349715,AA
6,896.9,0.05589623518044,2013,3,0.39810717055349715,AA
7,886.2333333333,0.08786248918644,2013,3,0.39810717055349715,AA
8,883.9666666667,0.1270032806667,2013,3,0.39810717055349715,AA
9,889.7666666667,0.1720301202562,2013,3,0.39810717055349715,AA
10,889.8,0.2205739117405,2013,3,0.39810717055349715,AA
11,895.0666666667,0.2005809623119,2013,3,0.39810717055349715,AA
12,900.6666666667,0.1478534418949,2013,3,0.39810717055349715,AA
1,911.7666666667,0.0914707710306,2014,3,0.39810717055349715,AA
2,914.1666666667,0.07343664539654,2014,3,0.39810717055349715,AA
3,919.3333333333,0.06294416243655,2014,3,0.39810717055349715,AA
4,921.7333333333,0.06126139158108,2014,3,0.39810717055349715,AA
5,924.8,0.04808246828143,2014,3,0.39810717055349715,AA
6,923.0333333333,0.04759669206601,2014,3,0.39810717055349715,AA
7,918.5333333333,0.07003919291624,2014,3,0.39810717055349715,AA
8,912.2333333333,0.09102203383637,2014,3,0.39810717055349715,AA
9,910.1333333333,0.1419938470554,2014,3,0.39810717055349715,AA
10,899.0666666667,0.1802610114192,2014,3,0.39810717055349715,AA
11,898.2333333333,0.1674026793335,2014,3,0.39810717055349715,AA
12,909.5,0.1391973611875,2014,3,0.39810717055349715,AA
1,911.2333333333,0.08263525624611,2015,3,0.39810717055349715,AA
2,909.6666666667,0.05635764016123,2015,3,0.39810717055349715,AA
3,908.2666666667,0.04987522019965,2015,3,0.39810717055349715,AA
4,911.6666666667,0.04446069469835,2015,3,0.39810717055349715,AA
5,915.3333333333,0.04129643117261,2015,3,0.39810717055349715,AA
6,913.1666666667,0.04223398430371,2015,3,0.39810717055349715,AA
7,905.2,0.06742524672264,2015,3,0.39810717055349715,AA
8,903.3666666667,0.07590125825615,2015,3,0.39810717055349715,AA
9,905.5666666667,0.1163175911952,2015,3,0.39810717055349715,AA
10,910.3,0.1500238016771,2015,3,0.39810717055349715,AA
11,910.6666666667,0.1397144948755,2015,3,0.39810717055349715,AA
12,914.4,0.1034558180227,2015,3,0.39810717055349715,AA
1,920.3,0.06309536745264,2016,3,0.39810717055349715,AA
2,928.9666666667,0.04506799669884,2016,3,0.39810717055349715,AA
3,931.4333333333,0.04201410013241,2016,3,0.39810717055349715,AA
4,935.1333333333,0.04448563484708,2016,3,0.39810717055349715,AA
5,942.6666666667,0.03408769448373,2016,3,0.39810717055349715,AA
6,954.5,0.02968395320412,2016,3,0.39810717055349715,AA
7,951.2333333333,0.04243613554333,2016,3,0.39810717055349715,AA
8,945.5666666667,0.05918849367222,2016,3,0.39810717055349715,AA
9,943.5333333333,0.08507030311595,2016,3,0.39810717055349715,AA
10,944.8333333333,0.1149761862762,2016,3,0.39810717055349715,AA
11,946.5333333333,0.1075151429779,2016,3,0.39810717055349715,AA
12,944.5333333333,0.0757693393563,2016,3,0.39810717055349715,AA
1,937.9,0.04833493265096,2017,3,0.39810717055349715,AA
2,937.0666666667,0.03685258964143,2017,3,0.39810717055349715,AA
3,934.3666666667,0.03774392636724,2017,3,0.39810717055349715,AA
4,932.5333333333,0.02902487846726,2017,3,0.39810717055349715,AA
5,928.7,0.02275582355264,2017,3,0.39810717055349715,AA
6,935.0333333333,0.02181740401412,2017,3,0.39810717055349715,AA
7,938.9,0.03937231512053,2017,3,0.39810717055349715,AA
8,932.5333333333,0.05293823277095,2017,3,0.39810717055349715,AA
9,926.6333333333,0.07266448433397,2017,3,0.39810717055349715,AA
10,919.5333333333,0.08845066337998,2017,3,0.39810717055349715,AA
11,911.2,0.08399180567749,2017,3,0.39810717055349715,AA
12,925.4333333333,0.06476245362533,2017,3,0.39810717055349715,AA
1,939.5333333333,0.5387426381892,2010,2,25.118864315095795,DD
2,931.6333333333,0.5627750545637,2010,2,25.118864315095795,DD
3,928.7666666667,0.6309083731113,2010,2,25.118864315095795,DD
4,924.2,0.616172545625,2010,2,25.118864315095795,DD
5,922.4333333333,0.5513316228815,2010,2,25.118864315095795,DD
6,931.0666666667,0.6022483173421,2010,2,25.118864315095795,DD
7,940.2333333333,0.7112773425036,2010,2,25.118864315095795,DD
8,948.7,0.6939671831629,2010,2,25.118864315095795,DD
9,939.8666666667,0.6393460065257,2010,2,25.118864315095795,DD
10,944.0,0.6530014124294,2010,2,25.118864315095795,DD
11,944.8666666667,0.640760601143,2010,2,25.118864315095795,DD
12,941.8333333333,0.5824101928862,2010,2,25.118864315095795,DD
1,950.3666666667,0.5315843007962,2011,2,25.118864315095795,DD
2,949.3666666667,0.5783855903936,2011,2,25.118864315095795,DD
3,946.9666666667,0.633848428315,2011,2,25.118864315095795,DD
4,942.0,0.5917551309271,2011,2,25.118864315095795,DD
5,951.1,0.5481722917324,2011,2,25.118864315095795,DD
6,946.7,0.5992042533714,2011,2,25.118864315095795,DD
7,942.3666666667,0.7057762371335,2011,2,25.118864315095795,DD
8,941.2333333333,0.68484612388,2011,2,25.118864315095795,DD
9,939.8666666667,0.6554475812172,2011,2,25.118864315095795,DD
10,934.0,0.673733047823,2011,2,25.118864315095795,DD
11,937.8666666667,0.6262439579187,2011,2,25.118864315095795,DD
12,942.2666666667,0.5691594736097,2011,2,25.118864315095795,DD
1,944.0333333333,0.5208149429752,2012,2,25.118864315095795,DD
2,942.3,0.5785135660971,2012,2,25.118864315095795,DD
3,945.4666666667,0.6137004653786,2012,2,25.118864315095795,DD
4,943.5333333333,0.6066205044867,2012,2,25.118864315095795,DD
5,944.9666666667,0.5530706550496,2012,2,25.118864315095795,DD
6,948.6666666667,0.5790934645116,2012,2,25.118864315095795,DD
7,955.0666666667,0.683652101075,2012,2,25.118864315095795,DD
8,956.7666666667,0.67480751141,2012,2,25.118864315095795,DD
9,956.3666666667,0.6495068139835,2012,2,25.118864315095795,DD
10,951.7333333333,0.6482908377697,2012,2,25.118864315095795,DD
11,941.3666666667,0.5994830211395,2012,2,25.118864315095795,DD
12,932.5666666667,0.5618186367373,2012,2,25.118864315095795,DD
1,937.2333333333,0.5233488636768,2013,2,25.118864315095795,DD
2,935.4,0.5500677072197,2013,2,25.118864315095795,DD
3,924.9333333333,0.5819518523858,2013,2,25.118864315095795,DD
4,923.9,0.5673774217989,2013,2,25.118864315095795,DD
5,927.4,0.5316655883833,2013,2,25.118864315095795,DD
6,929.1333333333,0.5917342326182,2013,2,25.118864315095795,DD
7,925.9666666667,0.7002411893877,2013,2,25.118864315095795,DD
8,926.8333333333,0.6787268476893,2013,2,25.118864315095795,DD
9,924.9,0.628896817674,2013,2,25.118864315095795,DD
10,933.4666666667,0.6389087273247,2013,2,25.118864315095795,DD
11,935.3666666667,0.5963080431916,2013,2,25.118864315095795,DD
12,941.7333333333,0.5626150361036,2013,2,25.118864315095795,DD
1,945.3,0.499065552382,2014,2,25.118864315095795,DD
2,944.1,0.5298167566995,2014,2,25.118864315095795,DD
3,944.9333333333,0.5755608861295,2014,2,25.118864315095795,DD
4,951.4,0.5719290869596,2014,2,25.118864315095795,DD
5,949.1666666667,0.5266725197542,2014,2,25.118864315095795,DD
6,946.6,0.5620114092542,2014,2,25.118864315095795,DD
7,946.5,0.6511709808065,2014,2,25.118864315095795,DD
8,947.6666666667,0.627154414351,2014,2,25.118864315095795,DD
9,956.4333333333,0.6082319729551,2014,2,25.118864315095795,DD
10,953.2666666667,0.6244842296664,2014,2,25.118864315095795,DD
11,945.5666666667,0.5872668946311,2014,2,25.118864315095795,DD
12,940.6333333333,0.5104007937914,2014,2,25.118864315095795,DD
1,935.1333333333,0.4626078277607,2015,2,25.118864315095795,DD
2,932.7,0.4982309424252,2015,2,25.118864315095795,DD
3,937.5666666667,0.5455967575639,2015,2,25.118864315095795,DD
4,930.6,0.538362346873,2015,2,25.118864315095795,DD
5,924.8666666667,0.4688603762705,2015,2,25.118864315095795,DD
6,923.2666666667,0.5162466604087,2015,2,25.118864315095795,DD
7,921.4,0.6332392735692,2015,2,25.118864315095795,DD
8,917.8,0.6256991356141,2015,2,25.118864315095795,DD
9,922.5666666667,0.5834447375077,2015,2,25.118864315095795,DD
10,924.9666666667,0.5714440160006,2015,2,25.118864315095795,DD
11,916.7666666667,0.5338690324692,2015,2,25.118864315095795,DD
12,922.3,0.4821641548303,2015,2,25.118864315095795,DD
1,923.2333333333,0.4414196483374,2016,2,25.118864315095795,DD
2,928.6333333333,0.4780860763129,2016,2,25.118864315095795,DD
3,925.6333333333,0.5260902445173,2016,2,25.118864315095795,DD
4,925.4666666667,0.5241679873217,2016,2,25.118864315095795,DD
5,926.6666666667,0.4636330935252,2016,2,25.118864315095795,DD
6,927.5333333333,0.5028390713721,2016,2,25.118864315095795,DD
7,933.7666666667,0.5945810873523,2016,2,25.118864315095795,DD
8,942.1666666667,0.6022289050062,2016,2,25.118864315095795,DD
9,936.7,0.580975765987,2016,2,25.118864315095795,DD
10,936.7,0.5663855378812,2016,2,25.118864315095795,DD
11,939.1666666667,0.5327417923691,2016,2,25.118864315095795,DD
12,938.8333333333,0.4836854251731,2016,2,25.118864315095795,DD
1,950.8,0.4313560510447,2017,2,25.118864315095795,DD
2,947.4666666667,0.4870883760203,2017,2,25.118864315095795,DD
3,943.6,0.5214427017098,2017,2,25.118864315095795,DD
4,944.0666666667,0.5085799025493,2017,2,25.118864315095795,DD
5,945.6,0.4644670050761,2017,2,25.118864315095795,DD
6,952.1666666667,0.5056887799755,2017,2,25.118864315095795,DD
7,949.1333333333,0.5931024794549,2017,2,25.118864315095795,DD
8,944.5666666667,0.6056039806613,2017,2,25.118864315095795,DD
9,947.3666666667,0.5756306956124,2017,2,25.118864315095795,DD
10,949.0,0.5625219529329,2017,2,25.118864315095795,DD
11,945.0666666667,0.5102990970655,2017,2,25.118864315095795,DD
12,943.0666666667,0.4709458504171,2017,2,25.118864315095795,DD
1,959.6333333333,0.5512522143874,2010,3,25.118864315095795,EE
2,956.6666666667,0.5916027874564,2010,3,25.118864315095795,EE
3,951.7666666667,0.6235772072987,2010,3,25.118864315095795,EE
4,950.9333333333,0.6137128435222,2010,3,25.118864315095795,EE
5,953.4666666667,0.5543979862956,2010,3,25.118864315095795,EE
6,953.3666666667,0.6015174294605,2010,3,25.118864315095795,EE
7,951.9,0.6923696466716,2010,3,25.118864315095795,EE
8,953.1666666667,0.6971498513726,2010,3,25.118864315095795,EE
9,950.6,0.6571989620591,2010,3,25.118864315095795,EE
10,942.6666666667,0.6566478076379,2010,3,25.118864315095795,EE
11,937.1333333333,0.6351284057765,2010,3,25.118864315095795,EE
12,938.0333333333,0.5721545076579,2010,3,25.118864315095795,EE
1,935.5,0.5370390165687,2011,3,25.118864315095795,EE
2,928.8666666667,0.5747505921194,2011,3,25.118864315095795,EE
3,922.4666666667,0.6198236611982,2011,3,25.118864315095795,EE
4,912.8666666667,0.615971664354,2011,3,25.118864315095795,EE
5,912.9666666667,0.5660666691007,2011,3,25.118864315095795,EE
6,910.5333333333,0.5969029140431,2011,3,25.118864315095795,EE
7,908.8666666667,0.6993325020172,2011,3,25.118864315095795,EE
8,914.7,0.6895521300244,2011,3,25.118864315095795,EE
9,918.1333333333,0.6437336625036,2011,3,25.118864315095795,EE
10,913.4333333333,0.640586797066,2011,3,25.118864315095795,EE
11,908.6333333333,0.6384313437764,2011,3,25.118864315095795,EE
12,905.1333333333,0.5631582823893,2011,3,25.118864315095795,EE
1,911.1333333333,0.5113046023268,2012,3,25.118864315095795,EE
2,911.1666666667,0.5763672946772,2012,3,25.118864315095795,EE
3,908.7,0.6136238582591,2012,3,25.118864315095795,EE
4,902.6,0.6101632321442,2012,3,25.118864315095795,EE
5,897.6,0.5372103386809,2012,3,25.118864315095795,EE
6,883.9666666667,0.5954221501565,2012,3,25.118864315095795,EE
7,876.3333333333,0.7003423354888,2012,3,25.118864315095795,EE
8,875.3666666667,0.6917101405125,2012,3,25.118864315095795,EE
9,879.2,0.6427054898392,2012,3,25.118864315095795,EE
10,885.3666666667,0.629795564926,2012,3,25.118864315095795,EE
11,886.5666666667,0.612813475204,2012,3,25.118864315095795,EE
12,879.5,0.5680500284252,2012,3,25.118864315095795,EE
1,886.3666666667,0.5288255424768,2013,3,25.118864315095795,EE
2,899.1,0.5915174433693,2013,3,25.118864315095795,EE
3,903.8666666667,0.6255347396371,2013,3,25.118864315095795,EE
4,907.6333333333,0.6078813030225,2013,3,25.118864315095795,EE
5,911.5333333333,0.5450522928399,2013,3,25.118864315095795,EE
6,909.2666666667,0.5960480973678,2013,3,25.118864315095795,EE
7,910.8,0.7039232908798,2013,3,25.118864315095795,EE
8,913.0,0.6881343556042,2013,3,25.118864315095795,EE
9,917.9333333333,0.6588350642748,2013,3,25.118864315095795,EE
10,924.4666666667,0.6299127424822,2013,3,25.118864315095795,EE
11,920.8,0.6098320301187,2013,3,25.118864315095795,EE
12,917.5666666667,0.5727830856977,2013,3,25.118864315095795,EE
1,922.0333333333,0.5316872130436,2014,3,25.118864315095795,EE
2,927.7333333333,0.5895012934751,2014,3,25.118864315095795,EE
3,934.8333333333,0.6225352112676,2014,3,25.118864315095795,EE
4,938.1666666667,0.5925386391899,2014,3,25.118864315095795,EE
5,937.1666666667,0.5411346256447,2014,3,25.118864315095795,EE
6,940.0666666667,0.5806325792497,2014,3,25.118864315095795,EE
7,941.0333333333,0.7046509156601,2014,3,25.118864315095795,EE
8,943.7,0.6810427042492,2014,3,25.118864315095795,EE
9,950.3333333333,0.6456331111891,2014,3,25.118864315095795,EE
10,944.3666666667,0.6523949031097,2014,3,25.118864315095795,EE
11,946.4,0.6274302620456,2014,3,25.118864315095795,EE
12,957.1,0.5828370424546,2014,3,25.118864315095795,EE
1,960.0666666667,0.5329491007569,2015,3,25.118864315095795,EE
2,957.2,0.5802688396713,2015,3,25.118864315095795,EE
3,956.0,0.6361227336123,2015,3,25.118864315095795,EE
4,957.8,0.6145333054918,2015,3,25.118864315095795,EE
5,959.5333333333,0.5559994441743,2015,3,25.118864315095795,EE
6,960.0,0.5977083333333,2015,3,25.118864315095795,EE
7,961.4333333333,0.7279409215408,2015,3,25.118864315095795,EE
8,966.4666666667,0.690211767952,2015,3,25.118864315095795,EE
9,956.9333333333,0.6558798941062,2015,3,25.118864315095795,EE
10,953.7333333333,0.6366908989235,2015,3,25.118864315095795,EE
11,958.2333333333,0.615577277629,2015,3,25.118864315095795,EE
12,959.6666666667,0.5756860020841,2015,3,25.118864315095795,EE
1,954.3333333333,0.5395389451624,2016,3,25.118864315095795,EE
2,945.4,0.5759819476765,2016,3,25.118864315095795,EE
3,944.5,0.6322922181048,2016,3,25.118864315095795,EE
4,941.2,0.6314987958634,2016,3,25.118864315095795,EE
5,935.6,0.54115006413,2016,3,25.118864315095795,EE
6,945.7666666667,0.5966940401086,2016,3,25.118864315095795,EE
7,952.2333333333,0.7024188749256,2016,3,25.118864315095795,EE
8,954.3666666667,0.6952603821033,2016,3,25.118864315095795,EE
9,952.5333333333,0.651875699888,2016,3,25.118864315095795,EE
10,950.0333333333,0.643872144837,2016,3,25.118864315095795,EE
11,953.0333333333,0.6321219964324,2016,3,25.118864315095795,EE
12,948.2,0.5765309709625,2016,3,25.118864315095795,EE
1,948.2666666667,0.5619727221597,2017,3,25.118864315095795,EE
2,941.9333333333,0.5904168730979,2017,3,25.118864315095795,EE
3,934.9666666667,0.6294698563229,2017,3,25.118864315095795,EE
4,932.0,0.612982832618,2017,3,25.118864315095795,EE
5,924.9666666667,0.5361995026848,2017,3,25.118864315095795,EE
6,921.8333333333,0.6197432652323,2017,3,25.118864315095795,EE
7,914.9,0.702444711626,2017,3,25.118864315095795,EE
8,903.3,0.6812797520204,2017,3,25.118864315095795,EE
9,896.5666666667,0.6500724987917,2017,3,25.118864315095795,EE
10,892.8666666667,0.6510117225416,2017,3,25.118864315095795,EE
11,893.8,0.627731781905,2017,3,25.118864315095795,EE
12,895.6,0.5744007741551,2017,3,25.118864315095795,EE
1,929.3,0.1127371856953,2010,3,0.39810717055349715,BB
2,920.8666666667,0.08904655035112,2010,3,0.39810717055349715,BB
3,927.7,0.08411483597427,2010,3,0.39810717055349715,BB
4,941.5,0.07573021773765,2010,3,0.39810717055349715,BB
5,938.7333333333,0.07229600170442,2010,3,0.39810717055349715,BB
6,929.2333333333,0.07479283997561,2010,3,0.39810717055349715,BB
7,923.2,0.1177787406124,2010,3,0.39810717055349715,BB
8,918.4333333333,0.1556636300947,2010,3,0.39810717055349715,BB
9,913.9,0.2085932085932,2010,3,0.39810717055349715,BB
10,908.6666666667,0.2514306676449,2010,3,0.39810717055349715,BB
11,904.0,0.2259218289086,2010,3,0.39810717055349715,BB
12,908.4333333333,0.1641654129821,2010,3,0.39810717055349715,BB
1,902.0666666667,0.1048702978346,2011,3,0.39810717055349715,BB
2,902.2333333333,0.08357039937932,2011,3,0.39810717055349715,BB
3,899.8333333333,0.06993887756992,2011,3,0.39810717055349715,BB
4,898.9666666667,0.06815232303756,2011,3,0.39810717055349715,BB
5,903.1333333333,0.05894293939618,2011,3,0.39810717055349715,BB
6,898.9333333333,0.0644838326906,2011,3,0.39810717055349715,BB
7,894.1666666667,0.1022180801491,2011,3,0.39810717055349715,BB
8,899.8666666667,0.1370202993036,2011,3,0.39810717055349715,BB
9,902.9666666667,0.1969434087637,2011,3,0.39810717055349715,BB
10,900.8333333333,0.2465494912118,2011,3,0.39810717055349715,BB
11,902.5,0.2131486611265,2011,3,0.39810717055349715,BB
12,898.8333333333,0.1655108473948,2011,3,0.39810717055349715,BB
1,895.9,0.1107638501321,2012,3,0.39810717055349715,BB
2,888.1666666667,0.08421842747232,2012,3,0.39810717055349715,BB
3,886.5,0.08103026884753,2012,3,0.39810717055349715,BB
4,893.5,0.0833426599515,2012,3,0.39810717055349715,BB
5,891.2333333333,0.06851928039795,2012,3,0.39810717055349715,BB
6,890.3333333333,0.06128790715088,2012,3,0.39810717055349715,BB
7,885.2333333333,0.09688594344241,2012,3,0.39810717055349715,BB
8,885.4,0.1250282358256,2012,3,0.39810717055349715,BB
9,894.8666666667,0.2013707814944,2012,3,0.39810717055349715,BB
10,895.9333333333,0.2563806830865,2012,3,0.39810717055349715,BB
11,896.7666666667,0.2304947403635,2012,3,0.39810717055349715,BB
12,906.2666666667,0.1805943798735,2012,3,0.39810717055349715,BB
1,906.3333333333,0.1078337624127,2013,3,0.39810717055349715,BB
2,916.6,0.07960578951196,2013,3,0.39810717055349715,BB
3,914.3333333333,0.0667881881152,2013,3,0.39810717055349715,BB
4,913.4666666667,0.05860458327251,2013,3,0.39810717055349715,BB
5,910.6333333333,0.05325963615066,2013,3,0.39810717055349715,BB
6,914.7,0.05524580008017,2013,3,0.39810717055349715,BB
7,921.5,0.09158979924037,2013,3,0.39810717055349715,BB
8,922.3666666667,0.1174876224206,2013,3,0.39810717055349715,BB
9,929.1666666667,0.16466367713,2013,3,0.39810717055349715,BB
10,932.3333333333,0.2037897747587,2013,3,0.39810717055349715,BB
11,930.2666666667,0.1733194782858,2013,3,0.39810717055349715,BB
12,931.7666666667,0.133724466068,2013,3,0.39810717055349715,BB
1,941.0666666667,0.07891754037971,2014,3,0.39810717055349715,BB
2,941.4333333333,0.06837092376872,2014,3,0.39810717055349715,BB
3,939.4,0.06582215598609,2014,3,0.39810717055349715,BB
4,937.4666666667,0.05770871853221,2014,3,0.39810717055349715,BB
5,935.1333333333,0.05653382761816,2014,3,0.39810717055349715,BB
6,935.1333333333,0.05086618664005,2014,3,0.39810717055349715,BB
7,939.0333333333,0.09957048028114,2014,3,0.39810717055349715,BB
8,938.5333333333,0.1100298337832,2014,3,0.39810717055349715,BB
9,934.7666666667,0.1578290482473,2014,3,0.39810717055349715,BB
10,933.6,0.1934090259926,2014,3,0.39810717055349715,BB
11,939.8,0.1781230048947,2014,3,0.39810717055349715,BB
12,944.7,0.1322465685756,2014,3,0.39810717055349715,BB
1,943.5666666667,0.08241777652171,2015,3,0.39810717055349715,BB
2,944.5666666667,0.06980273141123,2015,3,0.39810717055349715,BB
3,946.5666666667,0.06116843328521,2015,3,0.39810717055349715,BB
4,948.3666666667,0.05412815015289,2015,3,0.39810717055349715,BB
5,949.0,0.04049877063576,2015,3,0.39810717055349715,BB
6,947.7666666667,0.03830056624345,2015,3,0.39810717055349715,BB
7,947.9,0.06691985793157,2015,3,0.39810717055349715,BB
8,944.5333333333,0.1033314511575,2015,3,0.39810717055349715,BB
9,945.4333333333,0.1247399781405,2015,3,0.39810717055349715,BB
10,943.0,0.1473312124426,2015,3,0.39810717055349715,BB
11,934.3666666667,0.1376690093111,2015,3,0.39810717055349715,BB
12,935.2,0.1095309381238,2015,3,0.39810717055349715,BB
1,938.9333333333,0.06830445896052,2016,3,0.39810717055349715,BB
2,938.6333333333,0.05305586135871,2016,3,0.39810717055349715,BB
3,943.9666666667,0.04159751403651,2016,3,0.39810717055349715,BB
4,942.0333333333,0.03089062665865,2016,3,0.39810717055349715,BB
5,941.2666666667,0.02818896522417,2016,3,0.39810717055349715,BB
6,944.4333333333,0.0247061730138,2016,3,0.39810717055349715,BB
7,945.2,0.04369445619975,2016,3,0.39810717055349715,BB
8,939.3333333333,0.05794889992903,2016,3,0.39810717055349715,BB
9,936.7333333333,0.09027827200911,2016,3,0.39810717055349715,BB
10,931.6333333333,0.1075888224981,2016,3,0.39810717055349715,BB
11,928.1666666667,0.1075597055127,2016,3,0.39810717055349715,BB
12,928.2666666667,0.08341712151681,2016,3,0.39810717055349715,BB
1,935.9333333333,0.05502528670133,2017,3,0.39810717055349715,BB
2,939.4333333333,0.04431749636306,2017,3,0.39810717055349715,BB
3,932.2666666667,0.03371710526316,2017,3,0.39810717055349715,BB
4,932.9333333333,0.03744461912248,2017,3,0.39810717055349715,BB
5,929.0333333333,0.02698145025295,2017,3,0.39810717055349715,BB
6,924.0666666667,0.02543106557968,2017,3,0.39810717055349715,BB
7,920.2333333333,0.05031332633028,2017,3,0.39810717055349715,BB
8,908.7,0.05014489563846,2017,3,0.39810717055349715,BB
9,909.7666666667,0.07991059978749,2017,3,0.39810717055349715,BB
10,914.2,0.09323269889886,2017,3,0.39810717055349715,BB
11,911.8,0.07925714703517,2017,3,0.39810717055349715,BB
12,906.1333333333,0.06463360800471,2017,3,0.39810717055349715,BB
1,930.0333333333,0.111142969786,2010,3,0.39810717055349715,CC
2,924.6666666667,0.08071377072819,2010,3,0.39810717055349715,CC
3,931.9333333333,0.0538665140568,2010,3,0.39810717055349715,CC
4,943.2666666667,0.04304191108912,2010,3,0.39810717055349715,CC
5,940.7666666667,0.03295184778372,2010,3,0.39810717055349715,CC
6,931.0333333333,0.04890623321757,2010,3,0.39810717055349715,CC
7,925.8333333333,0.06048604860486,2010,3,0.39810717055349715,CC
8,925.6,0.07544655718813,2010,3,0.39810717055349715,CC
9,928.8333333333,0.09682397272564,2010,3,0.39810717055349715,CC
10,931.0666666667,0.1479306888157,2010,3,0.39810717055349715,CC
11,925.8666666667,0.1393289170507,2010,3,0.39810717055349715,CC
12,924.4666666667,0.1068363741256,2010,3,0.39810717055349715,CC
1,919.4333333333,0.05963818293877,2011,3,0.39810717055349715,CC
2,913.0666666667,0.04997809579439,2011,3,0.39810717055349715,CC
3,898.6333333333,0.04773915946437,2011,3,0.39810717055349715,CC
4,891.3,0.04626201428625,2011,3,0.39810717055349715,CC
5,891.2666666667,0.04805894232927,2011,3,0.39810717055349715,CC
6,885.7333333333,0.0455366551257,2011,3,0.39810717055349715,CC
7,869.8666666667,0.07319129368486,2011,3,0.39810717055349715,CC
8,877.0333333333,0.0862757021778,2011,3,0.39810717055349715,CC
9,888.8666666667,0.1353408835221,2011,3,0.39810717055349715,CC
10,892.8,0.1998581242533,2011,3,0.39810717055349715,CC
11,901.6333333333,0.1996007246109,2011,3,0.39810717055349715,CC
12,901.8333333333,0.1538717427463,2011,3,0.39810717055349715,CC
1,886.9333333333,0.1007967528563,2012,3,0.39810717055349715,CC
2,886.2,0.08910704882269,2012,3,0.39810717055349715,CC
3,889.9,0.08117016893284,2012,3,0.39810717055349715,CC
4,895.4333333333,0.08476342925213,2012,3,0.39810717055349715,CC
5,899.3666666667,0.0619695341166,2012,3,0.39810717055349715,CC
6,899.3333333333,0.06375092661231,2012,3,0.39810717055349715,CC
7,893.4333333333,0.1150617468194,2012,3,0.39810717055349715,CC
8,900.2333333333,0.141815084978,2012,3,0.39810717055349715,CC
9,905.3666666667,0.2040793785207,2012,3,0.39810717055349715,CC
10,901.6666666667,0.2495748613678,2012,3,0.39810717055349715,CC
11,899.8666666667,0.2313676100163,2012,3,0.39810717055349715,CC
12,900.6333333333,0.185128983308,2012,3,0.39810717055349715,CC
1,898.0666666667,0.1210377848712,2013,3,0.39810717055349715,CC
2,897.3666666667,0.09238141228038,2013,3,0.39810717055349715,CC
3,893.9666666667,0.08508892949029,2013,3,0.39810717055349715,CC
4,893.8,0.0770120086522,2013,3,0.39810717055349715,CC
5,892.7333333333,0.05623179747592,2013,3,0.39810717055349715,CC
6,890.4,0.06195717280623,2013,3,0.39810717055349715,CC
7,889.0666666667,0.09264397120576,2013,3,0.39810717055349715,CC
8,885.0333333333,0.1152875597906,2013,3,0.39810717055349715,CC
9,889.0666666667,0.1690911817636,2013,3,0.39810717055349715,CC
10,892.0,0.1982062780269,2013,3,0.39810717055349715,CC
11,886.6,0.1987367471238,2013,3,0.39810717055349715,CC
12,891.8,0.1527622037826,2013,3,0.39810717055349715,CC
1,889.3,0.09558079388283,2014,3,0.39810717055349715,CC
2,889.9666666667,0.07442226300611,2014,3,0.39810717055349715,CC
3,887.7666666667,0.07674689295235,2014,3,0.39810717055349715,CC
4,887.2666666667,0.06228867683522,2014,3,0.39810717055349715,CC
5,881.1333333333,0.05572368918817,2014,3,0.39810717055349715,CC
6,881.9,0.06123143213516,2014,3,0.39810717055349715,CC
7,891.2666666667,0.1057296731244,2014,3,0.39810717055349715,CC
8,891.6666666667,0.1387663551402,2014,3,0.39810717055349715,CC
9,888.7333333333,0.2014852599205,2014,3,0.39810717055349715,CC
10,879.6666666667,0.2429329291398,2014,3,0.39810717055349715,CC
11,879.5,0.2062914534774,2014,3,0.39810717055349715,CC
12,885.7666666667,0.1439431001392,2014,3,0.39810717055349715,CC
1,897.2,0.09340169415961,2015,3,0.39810717055349715,CC
2,897.2333333333,0.06739235427425,2015,3,0.39810717055349715,CC
